data,ano,mes,nome_mes,trimestre,numero_pedido,sku,produto,categoria,subcategoria,unidade,cliente,segmento,porte,cidade,estado,regiao,vendedor,equipe,regional,canal,quantidade,quantidade_dev,preco_unitario,desconto_pct,receita_bruta,receita_liquida,custo_total,margem_bruta,meta_quantidade,meta_receita
2024-07-03,2024,7,July,3,PED-2024-00154,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,26.42,0.0,26.7973,0,707.98,707.98,318.59,389.39,24.325,743.94
2024-07-03,2024,7,July,3,PED-2024-06985,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,5.42,0.0,38.0563,5,206.27,195.96,127.89,68.07,5.358,222.0
2024-07-03,2024,7,July,3,PED-2024-06418,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,6.311,0.0,63.5166,5,400.85,380.81,168.36,212.45,5.975,407.51
2024-07-03,2024,7,July,3,PED-2024-00276,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,11.743,0.0,40.5366,3,476.02,461.74,247.53,214.21,12.064,530.62
2024-07-03,2024,7,July,3,PED-2024-07258,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Distribuidor,12.341,0.0,40.7236,0,502.57,502.57,261.34,241.23,12.081,512.17
2024-07-03,2024,7,July,3,PED-2024-07995,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,10.579,0.0,9.9636,7,105.4,98.02,54.81,43.21,10.784,98.12
2024-07-03,2024,7,July,3,PED-2024-03811,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Direto,25.688,0.0,9.2563,7,237.78,221.14,123.65,97.49,23.922,232.2
2024-07-03,2024,7,July,3,PED-2024-02744,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,8.578,0.0,61.7974,0,530.1,530.1,222.64,307.46,8.935,573.03
2024-07-03,2024,7,July,3,PED-2024-03822,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,13.471,0.0,10.3182,7,139.0,129.27,72.28,56.99,13.724,126.3
2024-07-03,2024,7,July,3,PED-2024-02399,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Televendas,17.596,0.0,17.3268,7,304.88,283.54,115.85,167.69,19.109,265.11
2024-07-03,2024,7,July,3,PED-2024-03430,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,27.579,0.0,58.1715,5,1604.31,1524.09,673.81,850.28,30.558,1471.63
2024-07-03,2024,7,July,3,PED-2024-05298,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Televendas,14.933,0.0,23.2449,2,347.12,340.18,190.92,149.26,15.457,335.79
2024-07-03,2024,7,July,3,PED-2024-00497,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,19.401,0.0,10.3541,3,200.88,194.85,104.46,90.39,20.452,211.55
2024-07-03,2024,7,July,3,PED-2024-01359,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Distribuidor,17.558,0.0,44.9592,2,789.39,773.6,410.48,363.12,16.222,873.12
2024-07-03,2024,7,July,3,PED-2024-03321,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Televendas,26.014,0.0,61.7809,0,1607.17,1607.17,707.15,900.02,24.572,1811.23
2024-07-03,2024,7,July,3,PED-2024-00051,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,E-commerce,4.265,0.0,40.6326,0,173.3,173.3,112.65,60.65,3.922,157.07
2024-07-04,2024,7,July,3,PED-2024-03812,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,11.988,0.0,18.1152,5,217.16,206.3,82.52,123.78,12.793,201.57
2024-07-04,2024,7,July,3,PED-2024-02896,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Direto,12.553,0.0,60.3626,5,757.73,719.84,318.25,401.59,13.273,766.65
2024-07-04,2024,7,July,3,PED-2024-00373,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,7.473,0.0,39.4839,0,295.06,295.06,191.79,103.27,8.432,310.74
2024-07-04,2024,7,July,3,PED-2024-02808,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,9.656,0.0,58.0462,5,560.49,532.47,235.41,297.06,9.48,566.84
2024-07-04,2024,7,July,3,PED-2024-05363,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,E-commerce,19.613,0.0,68.5571,3,1344.61,1304.27,591.63,712.64,18.826,1313.7
2024-07-04,2024,7,July,3,PED-2024-05442,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,40.835,0.0,9.3336,0,381.14,381.14,198.19,182.95,38.453,361.86
2024-07-04,2024,7,July,3,PED-2024-06997,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,7.395,0.0,41.8958,5,309.82,294.33,161.11,133.22,7.3,279.17
2024-07-04,2024,7,July,3,PED-2024-05350,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,25.648,0.0,55.1992,3,1415.75,1373.28,707.88,665.4,27.174,1430.22
2024-07-04,2024,7,July,3,PED-2024-03522,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,25.129,0.0,45.9188,2,1153.89,1130.81,553.87,576.94,25.705,1162.41
2024-07-04,2024,7,July,3,PED-2024-02724,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,31.691,0.0,33.0609,3,1047.73,1016.3,607.68,408.62,33.04,974.8
2024-07-04,2024,7,July,3,PED-2024-01397,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,27.297,0.0,36.2238,2,988.8,969.02,613.06,355.96,29.564,893.38
2024-07-04,2024,7,July,3,PED-2024-06776,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,25.273,0.0,17.8798,10,451.88,406.69,171.71,234.98,23.958,394.03
2024-07-04,2024,7,July,3,PED-2024-05926,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,13.758,0.0,39.4303,2,542.48,531.63,352.61,179.02,15.04,555.64
2024-07-04,2024,7,July,3,PED-2024-03482,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,E-commerce,7.086,0.354,21.9177,2,155.31,152.2,85.42,66.78,7.756,174.08
2024-07-05,2024,7,July,3,PED-2024-01156,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,6.935,0.0,9.0584,2,62.82,61.56,32.67,28.89,6.764,56.86
2024-07-05,2024,7,July,3,PED-2024-06124,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,14.09,0.0,21.0295,3,296.31,287.42,162.97,124.45,14.123,318.8
2024-07-05,2024,7,July,3,PED-2024-05530,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Televendas,35.065,0.0,9.1441,3,320.64,311.02,166.73,144.29,38.385,301.26
2024-07-05,2024,7,July,3,PED-2024-00524,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,3.734,0.187,47.1052,2,175.89,172.37,84.43,87.94,3.882,168.97
2024-07-05,2024,7,July,3,PED-2024-00813,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,16.254,0.0,67.0775,0,1090.28,1090.28,479.72,610.56,18.091,1133.68
2024-07-05,2024,7,July,3,PED-2024-00688,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Direto,13.162,0.0,42.1192,5,554.37,526.65,266.1,260.55,13.781,520.48
2024-07-05,2024,7,July,3,PED-2024-03573,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,16.098,0.805,19.6667,0,316.59,316.59,120.3,196.29,17.081,329.85
2024-07-05,2024,7,July,3,PED-2024-06477,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,22.462,0.0,17.3431,7,389.56,362.29,148.03,214.26,24.887,404.28
2024-07-05,2024,7,July,3,PED-2024-02579,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,Direto,9.058,0.0,39.1896,3,354.98,344.33,230.74,113.59,9.031,346.16
2024-07-05,2024,7,July,3,PED-2024-00122,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,E-commerce,11.205,0.0,37.8768,0,424.41,424.41,275.87,148.54,10.178,442.44
2024-07-06,2024,7,July,3,PED-2024-05738,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Direto,11.761,0.0,23.575,3,277.27,268.95,152.5,116.45,12.786,265.03
2024-07-06,2024,7,July,3,PED-2024-01898,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,Televendas,40.993,0.0,61.8575,7,2535.73,2358.23,1115.72,1242.51,38.976,2664.57
2024-07-06,2024,7,July,3,PED-2024-01335,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sul,Sul,Sul,Direto,8.964,0.0,65.6331,5,588.34,558.92,247.1,311.82,9.645,585.43
2024-07-06,2024,7,July,3,PED-2024-00208,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,9.548,0.0,10.0075,5,95.55,90.77,49.69,41.08,8.993,84.07
2024-07-06,2024,7,July,3,PED-2024-02802,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,16.769,0.0,62.5537,3,1048.96,1017.49,440.56,576.93,18.15,1068.89
2024-07-06,2024,7,July,3,PED-2024-06237,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Direto,30.582,0.0,46.9872,0,1436.96,1436.96,689.74,747.22,30.398,1343.26
2024-07-06,2024,7,July,3,PED-2024-02851,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,28.47,0.0,45.8382,0,1305.01,1305.01,678.61,626.4,26.705,1432.97
2024-07-06,2024,7,July,3,PED-2024-00247,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,5.527,0.0,41.5887,2,229.86,225.26,149.41,75.85,5.735,205.18
2024-07-06,2024,7,July,3,PED-2024-00178,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,29.339,0.0,42.9477,2,1260.04,1234.84,604.82,630.02,31.51,1158.87
2024-07-06,2024,7,July,3,PED-2024-06676,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,29.141,0.0,36.6966,3,1069.37,1037.29,663.01,374.28,32.63,1010.3
2024-07-06,2024,7,July,3,PED-2024-01025,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,15.123,0.0,47.3512,10,716.09,644.48,343.72,300.76,14.822,726.11
2024-07-06,2024,7,July,3,PED-2024-00735,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,Televendas,11.582,0.0,10.1684,7,117.77,109.53,61.24,48.29,13.181,107.58
2024-07-06,2024,7,July,3,PED-2024-07667,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,Direto,20.755,0.0,18.163,2,376.97,369.43,143.25,226.18,23.548,406.44
2024-07-06,2024,7,July,3,PED-2024-06221,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,E-commerce,14.085,0.0,60.8292,3,856.78,831.08,359.85,471.23,13.726,768.95
2024-07-06,2024,7,July,3,PED-2024-05549,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,34.025,0.0,24.1916,10,823.12,740.81,452.72,288.09,34.909,834.28
2024-07-08,2024,7,July,3,PED-2024-06018,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,11.066,0.0,47.6842,5,527.67,501.29,253.28,248.01,11.266,575.09
2024-07-08,2024,7,July,3,PED-2024-05997,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,11.462,0.0,73.8858,0,846.88,846.88,406.5,440.38,12.274,780.3
2024-07-08,2024,7,July,3,PED-2024-07391,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,17.335,0.0,18.7718,7,325.41,302.63,123.66,178.97,16.718,320.5
2024-07-08,2024,7,July,3,PED-2024-06461,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Direto,6.153,0.0,54.3127,0,334.19,334.19,167.09,167.1,5.835,312.07
2024-07-08,2024,7,July,3,PED-2024-03130,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,23.724,0.0,22.1238,5,524.86,498.62,288.67,209.95,24.945,484.76
2024-07-08,2024,7,July,3,PED-2024-00290,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,22.129,0.0,46.8769,3,1037.34,1006.22,497.92,508.3,21.054,936.13
2024-07-08,2024,7,July,3,PED-2024-02782,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,15.173,0.0,47.9649,3,727.77,705.94,349.33,356.61,17.056,661.27
2024-07-08,2024,7,July,3,PED-2024-03953,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,9.822,0.0,76.1117,7,747.57,695.24,358.83,336.41,10.525,686.99
2024-07-08,2024,7,July,3,PED-2024-07884,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,Distribuidor,15.209,0.0,33.3139,3,506.67,491.47,293.87,197.6,16.146,510.49
2024-07-08,2024,7,July,3,PED-2024-05207,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,6.963,0.0,63.9874,2,445.54,436.63,196.04,240.59,7.436,463.39
2024-07-08,2024,7,July,3,PED-2024-06215,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,E-commerce,14.999,0.0,43.7207,2,655.77,642.65,314.77,327.88,17.05,674.8
2024-07-08,2024,7,July,3,PED-2024-01213,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,53.125,0.0,65.0072,2,3453.51,3384.44,1450.47,1933.97,57.782,3459.41
2024-07-08,2024,7,July,3,PED-2024-06890,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sul,Sul,Sul,E-commerce,21.596,0.0,23.8078,2,514.15,503.87,282.78,221.09,20.826,549.97
2024-07-08,2024,7,July,3,PED-2024-07922,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,7.551,0.0,61.385,0,463.52,463.52,194.68,268.84,8.421,445.93
2024-07-08,2024,7,July,3,PED-2024-04339,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,E-commerce,15.025,0.0,31.7322,7,476.78,443.41,276.53,166.88,16.897,432.22
2024-07-08,2024,7,July,3,PED-2024-05332,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,41.939,0.0,64.1626,0,2690.92,2690.92,1130.19,1560.73,45.783,3086.69
2024-07-08,2024,7,July,3,PED-2024-07975,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,13.957,0.0,75.7228,3,1056.86,1025.15,507.29,517.86,15.171,1005.46
2024-07-08,2024,7,July,3,PED-2024-00656,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Distribuidor,46.074,0.0,29.3291,0,1351.31,1351.31,608.09,743.22,49.863,1479.62
2024-07-08,2024,7,July,3,PED-2024-04404,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,E-commerce,22.613,0.0,43.9082,5,992.9,943.25,516.31,426.94,20.77,1047.38
2024-07-08,2024,7,July,3,PED-2024-01461,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,21.724,0.0,17.1861,0,373.35,373.35,141.87,231.48,20.637,357.66
2024-07-08,2024,7,July,3,PED-2024-01404,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,24.64,0.0,21.8961,3,539.52,523.33,296.74,226.59,24.587,505.29
2024-07-09,2024,7,July,3,PED-2024-05169,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,32.679,0.0,28.84,2,942.46,923.61,424.11,499.5,31.618,911.86
2024-07-09,2024,7,July,3,PED-2024-03008,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,10.803,0.0,43.4511,3,469.4,455.32,244.09,211.23,11.818,481.51
2024-07-09,2024,7,July,3,PED-2024-00670,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,20.287,0.0,45.4727,2,922.5,904.05,442.8,461.25,18.364,885.01
2024-07-09,2024,7,July,3,PED-2024-03536,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,6.986,0.0,57.539,2,401.97,393.93,200.99,192.94,7.799,371.26
2024-07-09,2024,7,July,3,PED-2024-06441,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,E-commerce,24.257,0.0,59.0732,3,1432.94,1389.95,601.83,788.12,22.079,1593.31
2024-07-09,2024,7,July,3,PED-2024-00319,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,13.537,0.0,37.5917,0,508.88,508.88,330.77,178.11,13.028,492.59
2024-07-09,2024,7,July,3,PED-2024-06884,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,46.071,2.304,28.3078,0,1304.17,1304.17,586.88,717.29,43.138,1341.85
2024-07-09,2024,7,July,3,PED-2024-04183,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,15.097,0.0,63.7578,2,962.55,943.3,404.27,539.03,15.295,992.91
2024-07-09,2024,7,July,3,PED-2024-01085,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,23.829,0.0,65.137,0,1552.15,1552.15,651.9,900.25,25.134,1458.79
2024-07-09,2024,7,July,3,PED-2024-07376,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,E-commerce,21.183,0.0,9.8908,0,209.52,209.52,108.95,100.57,23.998,239.58
